date,ili_pne_admit,baseline,percent_change,status,ETLdate
11/10/2020 12:00:00 AM +0000,103,125.619047619048,-18,Insert,03/29/2021 11:27:03 AM +0000
11/11/2020 12:00:00 AM +0000,120,123.857142857143,-3.1,Insert,03/29/2021 11:27:03 AM +0000
11/12/2020 12:00:00 AM +0000,102,125.52380952381,-18.7,Insert,03/29/2021 11:27:03 AM +0000
11/13/2020 12:00:00 AM +0000,121,127.142857142857,-4.8,Insert,03/29/2021 11:27:03 AM +0000
11/14/2020 12:00:00 AM +0000,93,129.761904761905,-28.3,Insert,03/29/2021 11:27:03 AM +0000
11/15/2020 12:00:00 AM +0000,102,132.333333333333,-22.9,Insert,03/29/2021 11:27:03 AM +0000
11/16/2020 12:00:00 AM +0000,118,131.52380952381,-10.3,Insert,03/29/2021 11:27:03 AM +0000
11/17/2020 12:00:00 AM +0000,116,130.809523809524,-11.3,Insert,03/29/2021 11:27:03 AM +0000
11/18/2020 12:00:00 AM +0000,101,130.190476190476,-22.4,Insert,03/29/2021 11:27:03 AM +0000
11/19/2020 12:00:00 AM +0000,121,133.428571428571,-9.3,Insert,03/29/2021 11:27:03 AM +0000
11/20/2020 12:00:00 AM +0000,123,134.238095238095,-8.4,Insert,03/29/2021 11:27:03 AM +0000
11/21/2020 12:00:00 AM +0000,104,135.428571428571,-23.2,Insert,03/29/2021 11:27:03 AM +0000
11/22/2020 12:00:00 AM +0000,117,137.333333333333,-14.8,Insert,03/29/2021 11:27:03 AM +0000
11/23/2020 12:00:00 AM +0000,145,138.428571428571,4.7,Insert,03/29/2021 11:27:03 AM +0000
11/24/2020 12:00:00 AM +0000,122,142.619047619048,-14.5,Insert,03/29/2021 11:27:03 AM +0000
11/25/2020 12:00:00 AM +0000,116,145.714285714286,-20.4,Insert,03/29/2021 11:27:03 AM +0000
11/26/2020 12:00:00 AM +0000,135,143.380952380952,-5.8,Insert,03/29/2021 11:27:03 AM +0000
11/27/2020 12:00:00 AM +0000,134,143.904761904762,-6.9,Insert,03/29/2021 11:27:03 AM +0000
11/28/2020 12:00:00 AM +0000,107,144.52380952381,-26,Insert,03/29/2021 11:27:03 AM +0000
11/29/2020 12:00:00 AM +0000,138,144.952380952381,-4.8,Insert,03/29/2021 11:27:03 AM +0000
11/30/2020 12:00:00 AM +0000,152,146.571428571429,3.7,Insert,03/29/2021 11:27:03 AM +0000
12/01/2020 12:00:00 AM +0000,175,147.047619047619,19,Insert,03/29/2021 11:27:03 AM +0000
12/02/2020 12:00:00 AM +0000,139,147.095238095238,-5.5,Insert,03/29/2021 11:27:03 AM +0000
12/03/2020 12:00:00 AM +0000,159,148,7.4,Insert,03/29/2021 11:27:03 AM +0000
12/04/2020 12:00:00 AM +0000,168,147.619047619048,13.8,Insert,03/29/2021 11:27:03 AM +0000
12/05/2020 12:00:00 AM +0000,149,147.52380952381,1,Insert,03/29/2021 11:27:03 AM +0000
12/06/2020 12:00:00 AM +0000,163,146.47619047619,11.3,Insert,03/29/2021 11:27:03 AM +0000
12/07/2020 12:00:00 AM +0000,199,147.52380952381,34.9,Insert,03/29/2021 11:27:03 AM +0000
12/08/2020 12:00:00 AM +0000,188,147.809523809524,27.2,Insert,03/29/2021 11:27:03 AM +0000
12/09/2020 12:00:00 AM +0000,209,149,40.3,Insert,03/29/2021 11:27:03 AM +0000
12/10/2020 12:00:00 AM +0000,193,150.952380952381,27.9,Insert,03/29/2021 11:27:03 AM +0000
12/11/2020 12:00:00 AM +0000,210,152.666666666667,37.6,Insert,03/29/2021 11:27:03 AM +0000
12/12/2020 12:00:00 AM +0000,189,152.428571428571,24,Insert,03/29/2021 11:27:03 AM +0000
12/13/2020 12:00:00 AM +0000,165,156.285714285714,5.6,Insert,03/29/2021 11:27:03 AM +0000
12/14/2020 12:00:00 AM +0000,192,157.190476190476,22.1,Insert,03/29/2021 11:27:03 AM +0000
12/15/2020 12:00:00 AM +0000,173,158.809523809524,8.9,Insert,03/29/2021 11:27:03 AM +0000
12/16/2020 12:00:00 AM +0000,160,159.142857142857,0.5,Insert,03/29/2021 11:27:03 AM +0000
12/17/2020 12:00:00 AM +0000,159,158.714285714286,0.2,Insert,03/29/2021 11:27:03 AM +0000
12/18/2020 12:00:00 AM +0000,183,158.666666666667,15.3,Insert,03/29/2021 11:27:03 AM +0000
12/19/2020 12:00:00 AM +0000,190,157.333333333333,20.8,Insert,03/29/2021 11:27:03 AM +0000
12/20/2020 12:00:00 AM +0000,197,152.285714285714,29.4,Insert,03/29/2021 11:27:03 AM +0000
12/21/2020 12:00:00 AM +0000,231,159.047619047619,45.2,Insert,03/29/2021 11:27:03 AM +0000
12/22/2020 12:00:00 AM +0000,200,164.428571428571,21.6,Insert,03/29/2021 11:27:03 AM +0000
12/23/2020 12:00:00 AM +0000,211,168.761904761905,25,Insert,03/29/2021 11:27:03 AM +0000
12/24/2020 12:00:00 AM +0000,176,172.619047619048,2,Insert,03/29/2021 11:27:03 AM +0000
12/25/2020 12:00:00 AM +0000,193,177.285714285714,8.9,Insert,03/29/2021 11:27:03 AM +0000
12/26/2020 12:00:00 AM +0000,226,179.380952380952,26,Insert,03/29/2021 11:27:03 AM +0000
12/27/2020 12:00:00 AM +0000,186,184.761904761905,0.7,Insert,03/29/2021 11:27:03 AM +0000
12/28/2020 12:00:00 AM +0000,243,188.142857142857,29.2,Insert,03/29/2021 11:27:03 AM +0000
12/29/2020 12:00:00 AM +0000,201,186.285714285714,7.9,Insert,03/29/2021 11:27:03 AM +0000
12/30/2020 12:00:00 AM +0000,216,185.52380952381,16.4,Insert,03/29/2021 11:27:03 AM +0000
12/31/2020 12:00:00 AM +0000,202,185.52380952381,8.9,Insert,03/29/2021 11:27:03 AM +0000
01/01/2021 12:00:00 AM +0000,215,184.904761904762,16.3,Insert,03/29/2021 11:27:03 AM +0000
01/02/2021 12:00:00 AM +0000,232,187,24.1,Insert,03/29/2021 11:27:03 AM +0000
01/03/2021 12:00:00 AM +0000,214,189.190476190476,13.1,Insert,03/29/2021 11:27:03 AM +0000
01/04/2021 12:00:00 AM +0000,280,182.619047619048,53.3,Insert,03/29/2021 11:27:03 AM +0000
01/05/2021 12:00:00 AM +0000,274,181.238095238095,51.2,Insert,03/29/2021 11:27:03 AM +0000
01/06/2021 12:00:00 AM +0000,263,179.333333333333,46.7,Insert,03/29/2021 11:27:03 AM +0000
01/07/2021 12:00:00 AM +0000,256,177.333333333333,44.4,Insert,03/29/2021 11:27:03 AM +0000
01/08/2021 12:00:00 AM +0000,263,174.714285714286,50.5,Insert,03/29/2021 11:27:03 AM +0000
01/09/2021 12:00:00 AM +0000,249,173.190476190476,43.8,Insert,03/29/2021 11:27:03 AM +0000
01/10/2021 12:00:00 AM +0000,195,170.761904761905,14.2,Insert,03/29/2021 11:27:03 AM +0000
01/11/2021 12:00:00 AM +0000,277,171.666666666667,61.4,Insert,03/29/2021 11:27:03 AM +0000
01/12/2021 12:00:00 AM +0000,255,170.809523809524,49.3,Insert,03/29/2021 11:27:03 AM +0000
01/13/2021 12:00:00 AM +0000,285,174.047619047619,63.7,Insert,03/29/2021 11:27:03 AM +0000
01/14/2021 12:00:00 AM +0000,287,175.428571428571,63.6,Insert,03/29/2021 11:27:03 AM +0000
01/15/2021 12:00:00 AM +0000,287,181.285714285714,58.3,Insert,03/29/2021 11:27:03 AM +0000
01/16/2021 12:00:00 AM +0000,286,186.619047619048,53.3,Insert,03/29/2021 11:27:03 AM +0000
01/17/2021 12:00:00 AM +0000,257,191.333333333333,34.3,Insert,03/29/2021 11:27:03 AM +0000
01/18/2021 12:00:00 AM +0000,285,192.52380952381,48,Insert,03/29/2021 11:27:03 AM +0000
01/19/2021 12:00:00 AM +0000,259,197.761904761905,31,Insert,03/29/2021 11:27:03 AM +0000
01/20/2021 12:00:00 AM +0000,257,198.095238095238,29.7,Insert,03/29/2021 11:27:03 AM +0000
01/21/2021 12:00:00 AM +0000,293,203.428571428571,44,Insert,03/29/2021 11:27:03 AM +0000
01/22/2021 12:00:00 AM +0000,276,203.380952380952,35.7,Insert,03/29/2021 11:27:03 AM +0000
01/23/2021 12:00:00 AM +0000,249,204.857142857143,21.5,Insert,03/29/2021 11:27:03 AM +0000
01/24/2021 12:00:00 AM +0000,238,205.190476190476,16,Insert,03/29/2021 11:27:03 AM +0000
01/25/2021 12:00:00 AM +0000,284,203.47619047619,39.6,Insert,03/29/2021 11:27:03 AM +0000
01/26/2021 12:00:00 AM +0000,244,198.666666666667,22.8,Insert,03/29/2021 11:27:03 AM +0000
01/27/2021 12:00:00 AM +0000,289,197.666666666667,46.2,Insert,03/29/2021 11:27:03 AM +0000
01/28/2021 12:00:00 AM +0000,264,193.190476190476,36.7,Insert,03/29/2021 11:27:03 AM +0000
01/29/2021 12:00:00 AM +0000,258,189.619047619048,36.1,Insert,03/29/2021 11:27:03 AM +0000
01/30/2021 12:00:00 AM +0000,190,186.190476190476,2,Insert,03/29/2021 11:27:03 AM +0000
01/31/2021 12:00:00 AM +0000,214,183.761904761905,16.5,Insert,03/29/2021 11:27:03 AM +0000
02/01/2021 12:00:00 AM +0000,233,186.809523809524,24.7,Insert,03/29/2021 11:27:03 AM +0000
02/02/2021 12:00:00 AM +0000,306,188.571428571429,62.3,Insert,03/29/2021 11:27:03 AM +0000
02/03/2021 12:00:00 AM +0000,331,189.619047619048,74.6,Insert,03/29/2021 11:27:03 AM +0000
02/04/2021 12:00:00 AM +0000,319,188.047619047619,69.6,Insert,03/29/2021 11:27:03 AM +0000
02/05/2021 12:00:00 AM +0000,311,188.047619047619,65.4,Insert,03/29/2021 11:27:03 AM +0000
02/06/2021 12:00:00 AM +0000,227,188.428571428571,20.5,Insert,03/29/2021 11:27:03 AM +0000
02/07/2021 12:00:00 AM +0000,259,187.952380952381,37.8,Insert,03/29/2021 11:27:03 AM +0000
02/08/2021 12:00:00 AM +0000,295,183.47619047619,60.8,Insert,03/29/2021 11:27:03 AM +0000
02/09/2021 12:00:00 AM +0000,299,181.333333333333,64.9,Insert,03/29/2021 11:27:03 AM +0000
02/10/2021 12:00:00 AM +0000,273,178.571428571429,52.9,Insert,03/29/2021 11:27:03 AM +0000
02/11/2021 12:00:00 AM +0000,267,178.714285714286,49.4,Insert,03/29/2021 11:27:03 AM +0000
02/12/2021 12:00:00 AM +0000,269,177.047619047619,51.9,Insert,03/29/2021 11:27:03 AM +0000
02/13/2021 12:00:00 AM +0000,256,172.619047619048,48.3,Insert,03/29/2021 11:27:03 AM +0000
02/14/2021 12:00:00 AM +0000,217,170.047619047619,27.6,Insert,03/29/2021 11:27:03 AM +0000
02/15/2021 12:00:00 AM +0000,265,170.238095238095,55.7,Insert,03/29/2021 11:27:03 AM +0000
02/16/2021 12:00:00 AM +0000,273,169.238095238095,61.3,Insert,03/29/2021 11:27:03 AM +0000
02/17/2021 12:00:00 AM +0000,256,166.571428571429,53.7,Insert,03/29/2021 11:27:03 AM +0000
02/18/2021 12:00:00 AM +0000,201,163.142857142857,23.2,Insert,03/29/2021 11:27:03 AM +0000
02/19/2021 12:00:00 AM +0000,242,161.619047619048,49.7,Insert,03/29/2021 11:27:03 AM +0000
02/20/2021 12:00:00 AM +0000,260,160.666666666667,61.8,Insert,03/29/2021 11:27:03 AM +0000
02/21/2021 12:00:00 AM +0000,243,157.380952380952,54.4,Insert,03/29/2021 11:27:03 AM +0000
02/22/2021 12:00:00 AM +0000,294,152.952380952381,92.2,Insert,03/29/2021 11:27:03 AM +0000
02/23/2021 12:00:00 AM +0000,264,148.380952380952,77.9,Insert,03/29/2021 11:27:03 AM +0000
02/24/2021 12:00:00 AM +0000,287,146.47619047619,95.9,Insert,03/29/2021 11:27:03 AM +0000
02/25/2021 12:00:00 AM +0000,272,143.238095238095,89.9,Insert,03/29/2021 11:27:03 AM +0000
02/26/2021 12:00:00 AM +0000,217,141.428571428571,53.4,Insert,03/29/2021 11:27:03 AM +0000
02/27/2021 12:00:00 AM +0000,240,139.52380952381,72,Insert,03/29/2021 11:27:03 AM +0000
02/28/2021 12:00:00 AM +0000,216,137.619047619048,57,Insert,03/29/2021 11:27:03 AM +0000
03/01/2021 12:00:00 AM +0000,284,136.142857142857,108.6,Insert,03/29/2021 11:27:03 AM +0000
03/02/2021 12:00:00 AM +0000,220,136.238095238095,61.5,Insert,03/29/2021 11:27:03 AM +0000
03/03/2021 12:00:00 AM +0000,240,134.857142857143,78,Insert,03/29/2021 11:27:03 AM +0000
03/04/2021 12:00:00 AM +0000,239,136.095238095238,75.6,Insert,03/29/2021 11:27:03 AM +0000
03/05/2021 12:00:00 AM +0000,206,134.857142857143,52.8,Insert,03/29/2021 11:27:03 AM +0000
03/06/2021 12:00:00 AM +0000,212,135.190476190476,56.8,Insert,03/29/2021 11:27:03 AM +0000
03/07/2021 12:00:00 AM +0000,220,135.952380952381,61.8,Insert,03/29/2021 11:27:03 AM +0000
03/08/2021 12:00:00 AM +0000,248,139.142857142857,78.2,Insert,03/29/2021 11:27:03 AM +0000
03/09/2021 12:00:00 AM +0000,204,143.714285714286,41.9,Insert,03/29/2021 11:27:03 AM +0000
03/10/2021 12:00:00 AM +0000,216,149.47619047619,44.5,Insert,03/29/2021 11:27:03 AM +0000
03/11/2021 12:00:00 AM +0000,223,156.190476190476,42.8,Insert,03/29/2021 11:27:03 AM +0000
03/12/2021 12:00:00 AM +0000,210,164.619047619048,27.6,Insert,03/29/2021 11:27:03 AM +0000
03/13/2021 12:00:00 AM +0000,153,175.380952380952,-12.8,Insert,03/29/2021 11:27:03 AM +0000
03/14/2021 12:00:00 AM +0000,174,187.857142857143,-7.4,Insert,03/29/2021 11:27:03 AM +0000
03/15/2021 12:00:00 AM +0000,221,202.52380952381,9.1,Insert,03/29/2021 11:27:03 AM +0000
03/16/2021 12:00:00 AM +0000,191,222.285714285714,-14.1,Insert,03/29/2021 11:27:03 AM +0000
03/17/2021 12:00:00 AM +0000,201,240.238095238095,-16.3,Insert,03/29/2021 11:27:03 AM +0000
03/18/2021 12:00:00 AM +0000,224,257.380952380952,-13,Insert,03/29/2021 11:27:03 AM +0000
03/19/2021 12:00:00 AM +0000,193,282.333333333333,-31.6,Insert,03/29/2021 11:27:03 AM +0000
03/20/2021 12:00:00 AM +0000,200,311.190476190476,-35.7,Insert,03/29/2021 11:27:03 AM +0000
03/21/2021 12:00:00 AM +0000,200,339.333333333333,-41.1,Insert,03/29/2021 11:27:03 AM +0000
03/22/2021 12:00:00 AM +0000,233,366.190476190476,-36.4,Insert,03/29/2021 11:27:03 AM +0000
03/23/2021 12:00:00 AM +0000,208,391.857142857143,-46.9,Insert,03/29/2021 11:27:03 AM +0000
03/24/2021 12:00:00 AM +0000,193,405.428571428571,-52.4,Insert,03/29/2021 11:27:03 AM +0000
03/25/2021 12:00:00 AM +0000,226,420.952380952381,-46.3,Insert,03/29/2021 11:27:03 AM +0000
03/26/2021 12:00:00 AM +0000,244,437.904761904762,-44.3,Insert,03/29/2021 11:27:03 AM +0000
03/27/2021 12:00:00 AM +0000,185,445.47619047619,-58.5,Insert,03/29/2021 11:27:04 AM +0000
03/31/2021 12:00:00 AM +0000,200,430.952380952381,-53.6,Insert,04/02/2021 11:00:22 AM +0000
04/01/2021 12:00:00 AM +0000,192,427.047619047619,-55,Insert,04/03/2021 11:00:13 AM +0000
04/05/2021 12:00:00 AM +0000,232,393.666666666667,-41.1,Insert,04/07/2021 11:00:22 AM +0000
04/06/2021 12:00:00 AM +0000,187,384.380952380952,-51.4,Insert,04/08/2021 11:00:13 AM +0000
04/08/2021 12:00:00 AM +0000,190,356.571428571429,-46.7,Insert,04/10/2021 11:00:10 AM +0000
04/09/2021 12:00:00 AM +0000,162,337.904761904762,-52.1,Insert,04/11/2021 11:00:07 AM +0000
04/10/2021 12:00:00 AM +0000,157,320.571428571429,-51,Insert,04/12/2021 11:00:17 AM +0000
04/13/2021 12:00:00 AM +0000,164,270.571428571429,-39.4,Insert,04/15/2021 11:00:14 AM +0000
04/14/2021 12:00:00 AM +0000,153,259.428571428571,-41,Insert,04/16/2021 11:00:16 AM +0000
04/16/2021 12:00:00 AM +0000,156,232.761904761905,-33,Insert,04/18/2021 10:59:58 AM +0000
04/18/2021 12:00:00 AM +0000,147,207.380952380952,-29.1,Insert,04/20/2021 11:00:19 AM +0000
04/19/2021 12:00:00 AM +0000,151,199.047619047619,-24.1,Insert,04/21/2021 11:00:15 AM +0000
04/20/2021 12:00:00 AM +0000,154,187.571428571429,-17.9,Insert,04/22/2021 11:00:18 AM +0000
04/22/2021 12:00:00 AM +0000,155,173.333333333333,-10.6,Insert,04/24/2021 11:00:13 AM +0000
04/24/2021 12:00:00 AM +0000,95,161.666666666667,-41.2,Insert,04/26/2021 11:00:22 AM +0000
04/25/2021 12:00:00 AM +0000,140,155.904761904762,-10.2,Insert,04/27/2021 11:00:17 AM +0000
04/26/2021 12:00:00 AM +0000,151,147.428571428571,2.4,Insert,04/28/2021 11:00:14 AM +0000
04/27/2021 12:00:00 AM +0000,100,142.190476190476,-29.7,Insert,04/29/2021 11:00:05 AM +0000
05/03/2021 12:00:00 AM +0000,116,124,-6.5,Insert,05/05/2021 11:00:09 AM +0000
05/04/2021 12:00:00 AM +0000,119,120.809523809524,-1.5,Insert,05/06/2021 11:00:06 AM +0000
05/07/2021 12:00:00 AM +0000,79,111.904761904762,-29.4,Insert,05/09/2021 11:00:05 AM +0000
03/28/2021 12:00:00 AM +0000,183,448.52380952381,-59.2,Insert,03/30/2021 11:00:35 AM +0000
04/03/2021 12:00:00 AM +0000,177,409.571428571429,-56.8,Insert,04/05/2021 11:00:14 AM +0000
04/04/2021 12:00:00 AM +0000,162,402.809523809524,-59.8,Insert,04/06/2021 11:00:12 AM +0000
04/07/2021 12:00:00 AM +0000,167,371.380952380952,-55,Insert,04/09/2021 11:00:13 AM +0000
04/15/2021 12:00:00 AM +0000,166,247.095238095238,-32.8,Insert,04/17/2021 11:00:11 AM +0000
04/23/2021 12:00:00 AM +0000,137,167.619047619048,-18.3,Insert,04/25/2021 11:00:09 AM +0000
04/29/2021 12:00:00 AM +0000,131,137.809523809524,-4.9,Insert,05/01/2021 11:00:11 AM +0000
05/01/2021 12:00:00 AM +0000,98,129.142857142857,-24.1,Insert,05/03/2021 11:00:13 AM +0000
05/09/2021 12:00:00 AM +0000,81,108.761904761905,-25.5,Insert,05/11/2021 11:00:09 AM +0000
05/11/2021 12:00:00 AM +0000,93,110.952380952381,-16.2,Insert,05/13/2021 11:00:06 AM +0000
05/14/2021 12:00:00 AM +0000,91,109.52380952381,-16.9,Insert,05/16/2021 11:00:04 AM +0000
05/16/2021 12:00:00 AM +0000,93,108.095238095238,-14,Insert,05/18/2021 11:00:10 AM +0000
05/17/2021 12:00:00 AM +0000,90,105.47619047619,-14.7,Insert,05/19/2021 11:00:06 AM +0000
05/22/2021 12:00:00 AM +0000,79,100.52380952381,-21.4,Insert,05/24/2021 11:00:07 AM +0000
05/23/2021 12:00:00 AM +0000,96,99.2380952380952,-3.3,Insert,05/25/2021 11:00:13 AM +0000
05/25/2021 12:00:00 AM +0000,73,97.2857142857143,-25,Insert,05/27/2021 11:00:05 AM +0000
05/27/2021 12:00:00 AM +0000,77,98.1428571428571,-21.5,Insert,05/29/2021 11:00:04 AM +0000
05/30/2021 12:00:00 AM +0000,69,95.4761904761905,-27.7,Insert,06/01/2021 11:00:06 AM +0000
06/03/2021 12:00:00 AM +0000,64,92.1904761904762,-30.6,Insert,06/05/2021 11:00:04 AM +0000
06/04/2021 12:00:00 AM +0000,64,92.7142857142857,-31,Insert,06/06/2021 11:00:04 AM +0000
06/05/2021 12:00:00 AM +0000,54,93.1904761904762,-42.1,Insert,06/07/2021 11:00:06 AM +0000
06/06/2021 12:00:00 AM +0000,78,91.5238095238095,-14.8,Insert,06/08/2021 11:00:07 AM +0000
06/07/2021 12:00:00 AM +0000,71,90.4285714285714,-21.5,Insert,06/09/2021 11:00:08 AM +0000
06/08/2021 12:00:00 AM +0000,73,90,-18.9,Insert,06/10/2021 11:00:10 AM +0000
06/09/2021 12:00:00 AM +0000,83,89.5238095238095,-7.3,Insert,06/11/2021 11:00:07 AM +0000
06/11/2021 12:00:00 AM +0000,78,87.8095238095238,-11.2,Insert,06/13/2021 11:00:04 AM +0000
03/29/2021 12:00:00 AM +0000,235,444.761904761905,-47.2,Insert,03/31/2021 11:00:29 AM +0000
03/30/2021 12:00:00 AM +0000,184,433.333333333333,-57.5,Insert,04/01/2021 11:00:18 AM +0000
04/02/2021 12:00:00 AM +0000,206,417.714285714286,-50.7,Insert,04/04/2021 11:00:10 AM +0000
04/11/2021 12:00:00 AM +0000,127,300.285714285714,-57.7,Insert,04/13/2021 11:00:16 AM +0000
04/12/2021 12:00:00 AM +0000,164,282.809523809524,-42,Insert,04/14/2021 11:00:14 AM +0000
05/13/2021 12:00:00 AM +0000,86,110.047619047619,-21.9,Insert,05/15/2021 11:00:06 AM +0000
06/13/2021 12:00:00 AM +0000,68,87.7619047619048,-22.5,Insert,06/15/2021 11:00:06 AM +0000
05/19/2021 12:00:00 AM +0000,95,102.380952380952,-7.2,Insert,05/21/2021 11:00:06 AM +0000
06/02/2021 12:00:00 AM +0000,85,94.3333333333333,-9.9,Insert,06/04/2021 11:00:08 AM +0000
05/20/2021 12:00:00 AM +0000,93,101.095238095238,-8,Insert,05/22/2021 11:00:04 AM +0000
05/21/2021 12:00:00 AM +0000,94,100.47619047619,-6.4,Insert,05/23/2021 11:00:05 AM +0000
05/24/2021 12:00:00 AM +0000,58,99.9523809523809,-42,Insert,05/26/2021 11:00:07 AM +0000
05/29/2021 12:00:00 AM +0000,69,94.7142857142857,-27.1,Insert,05/31/2021 11:00:04 AM +0000
05/31/2021 12:00:00 AM +0000,66,95,-30.5,Insert,06/02/2021 11:00:08 AM +0000
04/17/2021 12:00:00 AM +0000,140,217.761904761905,-35.7,Insert,04/19/2021 11:00:15 AM +0000
04/21/2021 12:00:00 AM +0000,150,179.238095238095,-16.3,Insert,04/23/2021 11:00:17 AM +0000
04/28/2021 12:00:00 AM +0000,140,140.47619047619,-0.3,Insert,04/30/2021 11:00:06 AM +0000
04/30/2021 12:00:00 AM +0000,117,134.047619047619,-12.7,Insert,05/02/2021 11:00:09 AM +0000
05/02/2021 12:00:00 AM +0000,108,126.095238095238,-14.4,Insert,05/04/2021 11:00:08 AM +0000
05/05/2021 12:00:00 AM +0000,104,117.428571428571,-11.4,Insert,05/07/2021 11:00:07 AM +0000
05/06/2021 12:00:00 AM +0000,91,114.714285714286,-20.7,Insert,05/08/2021 11:00:07 AM +0000
05/08/2021 12:00:00 AM +0000,90,109.571428571429,-17.9,Insert,05/10/2021 11:00:08 AM +0000
05/10/2021 12:00:00 AM +0000,83,109.904761904762,-24.5,Insert,05/12/2021 11:00:05 AM +0000
05/12/2021 12:00:00 AM +0000,86,110.666666666667,-22.3,Insert,05/14/2021 11:00:07 AM +0000
05/15/2021 12:00:00 AM +0000,86,110.095238095238,-21.9,Insert,05/17/2021 11:00:05 AM +0000
05/18/2021 12:00:00 AM +0000,85,103.761904761905,-18.1,Insert,05/20/2021 11:00:05 AM +0000
05/26/2021 12:00:00 AM +0000,72,97.5238095238095,-26.2,Insert,05/28/2021 11:00:05 AM +0000
05/28/2021 12:00:00 AM +0000,75,96.0476190476191,-21.9,Insert,05/30/2021 11:00:04 AM +0000
06/01/2021 12:00:00 AM +0000,63,95.8095238095238,-34.2,Insert,06/03/2021 11:00:08 AM +0000
06/10/2021 12:00:00 AM +0000,70,88.6666666666667,-21.1,Insert,06/12/2021 11:00:06 AM +0000
06/12/2021 12:00:00 AM +0000,48,87.0952380952381,-44.9,Insert,06/14/2021 11:00:06 AM +0000
